article_nr,title,tax,price,short_desc,long_desc,picture,stock
18111,"Hirtensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.99,Unsere Griechische Hirtensalami wird aus frischem Schweinefleisch hergestellt. Sie zeichnet sich durch ihre Kräuterbetonte Würzung aus. Durch die fruchtige Note der Oliven und die Säure des Fetas erhält sie im 16 tägigen Reifeprozess ihr eimaliges Aroma. Schmeckt nach Meer.....,"besteht aus ca. 125 % Schweine-, Rindfleisch, Oliven, Feta,Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch, LAKTOSE; SENF ; SELLERIE",http://www.alber-der-metzger.de/127-thickbox_default/hirtensalami.jpg,-1
18113,"Hirtensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.95,Unsere Griechische Hirtensalami wird aus frischem Schweinefleisch hergestellt. Sie zeichnet sich durch ihre Kräuterbetonte Würzung aus. Durch die fruchtige Note der Oliven und die Säure des Fetas erhält sie im 16 tägigen Reifeprozess ihr eimaliges Aroma. Schmeckt nach Meer.....,"besteht aus ca. 125 % Schweine-, Rindfleisch, Oliven, Feta,Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch, LAKTOSE; SENF ; SELLERIE",http://www.alber-der-metzger.de/127-thickbox_default/hirtensalami.jpg,-1
18114,"Hirtensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.89,Unsere Griechische Hirtensalami wird aus frischem Schweinefleisch hergestellt. Sie zeichnet sich durch ihre Kräuterbetonte Würzung aus. Durch die fruchtige Note der Oliven und die Säure des Fetas erhält sie im 16 tägigen Reifeprozess ihr eimaliges Aroma. Schmeckt nach Meer.....,"besteht aus ca. 125 % Schweine-, Rindfleisch, Oliven, Feta,Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch, LAKTOSE; SENF ; SELLERIE",http://www.alber-der-metzger.de/127-thickbox_default/hirtensalami.jpg,-1
18115,"Hirtensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 1800 Gramm Stange)",7.00,32.19,Unsere Griechische Hirtensalami wird aus frischem Schweinefleisch hergestellt. Sie zeichnet sich durch ihre Kräuterbetonte Würzung aus. Durch die fruchtige Note der Oliven und die Säure des Fetas erhält sie im 16 tägigen Reifeprozess ihr eimaliges Aroma. Schmeckt nach Meer.....,"besteht aus ca. 125 % Schweine-, Rindfleisch, Oliven, Feta,Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch, LAKTOSE; SENF ; SELLERIE",http://www.alber-der-metzger.de/127-thickbox_default/hirtensalami.jpg,-1
18112,"Hirtensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.95,Unsere Griechische Hirtensalami wird aus frischem Schweinefleisch hergestellt. Sie zeichnet sich durch ihre Kräuterbetonte Würzung aus. Durch die fruchtige Note der Oliven und die Säure des Fetas erhält sie im 16 tägigen Reifeprozess ihr eimaliges Aroma. Schmeckt nach Meer.....,"besteht aus ca. 125 % Schweine-, Rindfleisch, Oliven, Feta,Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch, LAKTOSE; SENF ; SELLERIE",http://www.alber-der-metzger.de/127-thickbox_default/hirtensalami.jpg,-1
18156,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,9.25,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18153,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,5.09,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18151,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,2.05,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18154,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,6.15,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18155,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,8.19,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18152,"Parmesansalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,4.09,Würzige Salami im Parmesanmantel. Dünn aufgeschnitten ein Geschmackserlebniss.,,http://www.alber-der-metzger.de/374-thickbox_default/parmesansalami.jpg,-1
18161,"Putensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.98,Reine Geflügelsalami ohne Schweinefleisch.,,http://www.alber-der-metzger.de/373-thickbox_default/putensalami.jpg,-1
18163,"Putensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.94,Reine Geflügelsalami ohne Schweinefleisch.,,http://www.alber-der-metzger.de/373-thickbox_default/putensalami.jpg,-1
18164,"Putensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.89,Reine Geflügelsalami ohne Schweinefleisch.,,http://www.alber-der-metzger.de/373-thickbox_default/putensalami.jpg,-1
18165,"Putensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,8.95,Reine Geflügelsalami ohne Schweinefleisch.,,http://www.alber-der-metzger.de/373-thickbox_default/putensalami.jpg,-1
18162,"Putensalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.95,Reine Geflügelsalami ohne Schweinefleisch.,,http://www.alber-der-metzger.de/373-thickbox_default/putensalami.jpg,-1
18176,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 1500g am Stück)",7.00,28.99,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18173,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,6.49,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18171,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,2.19,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18174,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,8.59,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18175,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,9.99,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18172,"Sportsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,4.35,Hergestellt aus besonders magerem Schweinefleisch. So erreichen wir einen Brennwert von nur ca. 261 kcal je 100g. Sie ist ideal für die Kallorienbewusste Ernährung. Sie wird im Naturreifeverfahren 16 Tage gereift. Mild säuerlich würzig im Geschmack.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch SELLERIE",http://www.alber-der-metzger.de/133-thickbox_default/sportsalami.jpg,-1
18181,"ungarische Salami PICK (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,2.79,Das Original aus Ungarn. Aus reinem Schweinefleisch hergestellt.,"Schweinefleisch, Schweinespeck, Speisesalz, Gewürze, Zucker, Konservierungsstoff E 250, Rauch, Vor VerzehrWursthülle entfernen. 100 g Salami werden aus 156 g Schweinefleisch hergestellt",http://www.alber-der-metzger.de/134-thickbox_default/ungarische-salami-pick.jpg,-1
18183,"ungarische Salami PICK (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,6.89,Das Original aus Ungarn. Aus reinem Schweinefleisch hergestellt.,"Schweinefleisch, Schweinespeck, Speisesalz, Gewürze, Zucker, Konservierungsstoff E 250, Rauch, Vor VerzehrWursthülle entfernen. 100 g Salami werden aus 156 g Schweinefleisch hergestellt",http://www.alber-der-metzger.de/134-thickbox_default/ungarische-salami-pick.jpg,-1
18184,"ungarische Salami PICK (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,8.19,Das Original aus Ungarn. Aus reinem Schweinefleisch hergestellt.,"Schweinefleisch, Schweinespeck, Speisesalz, Gewürze, Zucker, Konservierungsstoff E 250, Rauch, Vor VerzehrWursthülle entfernen. 100 g Salami werden aus 156 g Schweinefleisch hergestellt",http://www.alber-der-metzger.de/134-thickbox_default/ungarische-salami-pick.jpg,-1
18185,"ungarische Salami PICK (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,12.75,Das Original aus Ungarn. Aus reinem Schweinefleisch hergestellt.,"Schweinefleisch, Schweinespeck, Speisesalz, Gewürze, Zucker, Konservierungsstoff E 250, Rauch, Vor VerzehrWursthülle entfernen. 100 g Salami werden aus 156 g Schweinefleisch hergestellt",http://www.alber-der-metzger.de/134-thickbox_default/ungarische-salami-pick.jpg,-1
18182,"ungarische Salami PICK (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,5.54,Das Original aus Ungarn. Aus reinem Schweinefleisch hergestellt.,"Schweinefleisch, Schweinespeck, Speisesalz, Gewürze, Zucker, Konservierungsstoff E 250, Rauch, Vor VerzehrWursthülle entfernen. 100 g Salami werden aus 156 g Schweinefleisch hergestellt",http://www.alber-der-metzger.de/134-thickbox_default/ungarische-salami-pick.jpg,-1
18191,"Fenchelsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,2.69,original italiensche Salami mit eleganter Fenchelnote und Edelschimmel. Dünn aufgeschnitten ein echter Leckerbissen.,,http://www.alber-der-metzger.de/135-thickbox_default/fenchelsalami.jpg,-1
18193,"Fenchelsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,6.65,original italiensche Salami mit eleganter Fenchelnote und Edelschimmel. Dünn aufgeschnitten ein echter Leckerbissen.,,http://www.alber-der-metzger.de/135-thickbox_default/fenchelsalami.jpg,-1
18194,"Fenchelsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,7.89,original italiensche Salami mit eleganter Fenchelnote und Edelschimmel. Dünn aufgeschnitten ein echter Leckerbissen.,,http://www.alber-der-metzger.de/135-thickbox_default/fenchelsalami.jpg,-1
18195,"Fenchelsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,12.45,original italiensche Salami mit eleganter Fenchelnote und Edelschimmel. Dünn aufgeschnitten ein echter Leckerbissen.,,http://www.alber-der-metzger.de/135-thickbox_default/fenchelsalami.jpg,-1
18192,"Fenchelsalami (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,5.34,original italiensche Salami mit eleganter Fenchelnote und Edelschimmel. Dünn aufgeschnitten ein echter Leckerbissen.,,http://www.alber-der-metzger.de/135-thickbox_default/fenchelsalami.jpg,-1
18206,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 1750 Gramm Stange)",7.00,30.99,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18203,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.73,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18201,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.89,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18204,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.65,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18205,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,7.55,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18202,"Italienische Salami hausg. (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.78,"Wird nach Italienischem Vorbild aus frischem Rind- und Schweinefleisch hergestellt. Durch das spezielle Reifeverfahren und die rafinierte Würzung aus Knoblauch, Pfeffer, Oregano und Caramom erhält sie ihr hefig würziges Aroma.","besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit; SELLERIE",http://www.alber-der-metzger.de/136-thickbox_default/italienische-salami-hausg.jpg,-1
18216,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm im Stück)",7.00,9.49,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18213,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",7.00,4.98,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18217,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 1100 Gramm Stange)",7.00,19.99,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18214,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",7.00,5.95,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18211,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",7.00,1.99,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18215,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 400 Gramm geschnitten)",7.00,7.95,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18212,"Edelsalami mit grünem Pfeffer (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm geschnitten)",7.00,3.98,Hergestellt wird unsere Edelsalami aus besonder fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 16 tägige Naturreifung. Dünn aufgeschnitten ein echter Gaumenschmaus.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/137-thickbox_default/edelsalami.jpg,-1
18251,"Pfefferbogen (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: ca. 220 Gramm am Stück)",7.00,4.49,Hergestellt wird unser Pfefferbogen aus besonders fein gekörntem Rind- und Schweinefleisch. Das besondere Aroma erhält sie durch die zugabe von bestem Rum und ganzen grünen Pfefferkörnern und die 12 tägige Naturreifung.Durch das dünne Kaliber kann die Wurst ganz einfach mit dem Messer dünn aufgeschnitten werden.,"besteht aus ca. 125 % Schweine-, Rindfleisch, Kochsalz, Gewürze, Geschmacksverstärker E621, Antioxidationsmittel: Natriumascorbat E 316, Farbstoffe E 120, Konservierungsstoffe: E250 Natriumnitrit, Rauch; SELLERIE",http://www.alber-der-metzger.de/141-thickbox_default/pfefferbogen.jpg,-1
20011,Apfel-Zwiebel Griebenschmalz (Feinkost: 250 Gramm Becher),7.00,2.49,"Der bayerische Brotaufstrich, ideal für den Weinabend. Hergestellt aus frischem Schweinespeck mit Apfel, Zwiebel und Olivenöl verfeinert. Schmeckt am besten auf frischem Schwarzbrot mit frisch geriebenem Pfeffer.","Schweinespeck, Grieben, Olivenöl, Äpfel (geschwefelt) Röstzwiebeln (mit WEIZENMEHL, pflanzliches Öl- Palmfett ungehärtet), Zwiebeln, Speisesalz, Gewürze, Aroma, Saccharose, Mononatriumglutamat E 621 GLUTEN, SCHWEFELDIOXID,",http://www.alber-der-metzger.de/147-thickbox_default/apfel-zwiebel-griebenschmalz.jpg,-1
20021,Renates Schichtsalat (Feinkost: 250 Gramm Becher),7.00,3.29,"Nach einem Rezept der Chefin aus frischem Lauch, Eiern, Selleriestreifen, Schinken, Mais und Mayonaise hergestellt. Schmeckt hervorragend zu gegrilltem.","Schinken, Ananas, Sellerie, Mais, Hühnerei, Mayonnaise, Lauch, Kochsalz, Gewürze, SELLERIE; SENF; EI; LAKTOSE; HÜHNEREI",http://www.alber-der-metzger.de/148-thickbox_default/schichtsalat.jpg,-1
20041,Krautsalat mit Speck (Feinkost: 250 Gramm Becher),7.00,1.75,Bayerischer Krautsalat mit fein gewürfeltem Speck,"Weißkraut 85 %, Branntweinessig, Pflanzenöl, Räucherspeck 2% (Schweinefleisch, Nitritpökelsalz (Kochsalz, Konservierungsstoffe: Natriumnitrit, Kaliumnitrat), Gewürze, Zucker, Dextrose, Gewürzextrakte, Antioxidationsmittel: Natriumascorbat; Rauch), Trinkwasser, Gewürze, Gemüse, Sellerie, Speisesalz, Kräuter, Säuerungsmittel: Zitronensäure, Apfelsäure, Weinsäure; Antioxidationsmittel: Ascorbinsäure; Säureregulator: Natriumacetat; Aromen, Süßstoff: Saccharin; Geschmacksverstärker: Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat.",http://www.alber-der-metzger.de/149-thickbox_default/krautsalat-mit-speck.jpg,-1
